 11 3403.490099 2.631E-27 1.183E-03.02970.235 2073.51560.29-.000070          0 2 0          0 0 0 13  2 11       14  1 14      434223807260713049    81.0   87.0
 11 3403.576284 2.798E-28 5.785E-01.03660.208 3623.76480.36-.006100          1 0 0          0 0 0 16  3 13       16  4 12      434223807360713049    33.0   33.0
 11 3403.582892 4.582E-22 1.586E+00.09160.471  661.54890.72-.007176          1 0 0          0 0 0  5  2  4        6  3  3      587777595910162545    11.0   13.0
 11 3403.675094 1.195E-27 2.710E-01.03580.250 3127.80320.34-.008710          1 0 0          0 0 0 13  7  7       13  8  6      434223807360713049    27.0   27.0
 11 3403.713315 1.641E-22 1.058E-01.08990.426  315.77950.72-.001176          0 2 0          0 0 0  5  3  3        4  2  2      587777595910162545    11.0    9.0
 11 3403.808009 3.148E-30 4.772E-08.06860.333 1255.16680.620.000000          0 0 1          0 0 0  7  4  4        8  5  4     q5322308079917122 0    45.0   51.0
 11 3403.858279 1.744E-29 1.388E-08.07810.371  648.97870.670.000000          0 2 0          0 0 0  7  3  4        6  3  4     q5322308079917122 0    45.0   39.0
 11 3403.907346 4.223E-30 1.069E+00.09040.391 4345.55910.73-.005060          0 0 2          0 0 1  4  2  2        5  4  1      432230807294713152     9.0   11.0
 11 3403.957644 1.134E-28 1.313E-03.06140.250 2756.41530.64-.023180          1 0 0          0 0 0 14  3 12       13  6  7      434233807360713049    87.0   81.0
 11 3403.996652 2.346E-28 1.718E+00.05430.250 4052.81090.560.012770          0 3 0          0 1 0 12  6  7       13  3 10      434233807294713152    75.0   81.0
 11 3404.011727 2.581E-26 4.734E-03.04760.333 1590.69070.53-.002410          0 2 0          0 0 0  9  6  4        8  7  1      464223807260713049    19.0   17.0
 11 3404.090557 1.534E-29 3.832E+00.02830.195 4610.02220.25-.015190          1 0 0          0 0 0 16  9  7       17  8 10      334233807360713049    33.0   35.0
 11 3404.148308 3.354E-23 1.543E-01.04180.275 1079.07960.37-.000070          0 2 0          0 0 0 10  2  9        9  1  8      587771595910162554    63.0   57.0
 11 3404.150828 1.137E-27 8.885E-01.03430.265 3592.42390.30-.016030          1 1 0          0 1 0 12  2 11       12  3 10      434223807294713152    75.0   75.0
 11 3404.158430 3.951E-27 2.989E-01.03680.250 3127.86200.35-.007240          1 0 0          0 0 0 13  7  6       13  8  5      434223807360713049    81.0   81.0
 11 3404.207652 7.794E-29 2.285E-01.02350.250 3654.21510.15-.001210          0 3 0          0 1 0 13  3 11       13  2 12      434233807294713152    27.0   27.0
 11 3404.243493 2.120E-29 1.723E+00.10190.456 3885.73770.76-.005740          1 0 1          0 0 1  1  1  0        2  2  1      434223807294713152     3.0    5.0
 11 3404.259406 8.065E-30 6.518E+00.08430.333 4689.32870.71-.005580          2 0 0          1 0 0  7  4  4        8  3  5      432230807294713152    15.0   17.0
 11 3404.300326 1.279E-30 2.345E-03.03690.221 3824.99790.37-.012120          1 0 0          0 0 0 16  5 12       15  8  7      432230807360713049    99.0   93.0
 11 3404.323068 4.120E-29 5.757E-07.06860.333  982.91170.620.000000          0 0 1          0 0 0  6  3  4        8  2  6     q5322308079917122 0    13.0   17.0
 11 3404.360655 9.680E-26 8.277E-01.05650.265 2437.50190.55-.021790          0 0 1          0 0 0 12  4  9       12  6  6      564223305960713049    25.0   25.0
 11 3404.392161 4.725E-29 1.695E-02.05280.333 3101.14230.61-.008310          0 3 0          0 1 0  7  7  1        8  6  2      434233807294713152    15.0   17.0
 11 3404.410593 1.417E-28 1.694E-02.05270.333 3101.12380.61-.008290          0 3 0          0 1 0  7  7  0        8  6  3      434233807294713152    45.0   51.0
 11 3404.461830 1.342E-29 5.668E-01.08430.391 4244.30470.68-.008870          1 0 1          0 0 1  5  2  4        5  3  3      434233807294713152    33.0   33.0
 11 3404.462779 2.529E-29 2.766E+00.02700.208 4427.22620.25-.016180          1 0 0          0 0 0 15 10  6       16  9  7      334233807360713049    31.0   33.0
 11 3404.571389 7.448E-29 2.715E+00.02690.208 4427.12060.25-.016120          1 0 0          0 0 0 15 10  5       16  9  8      332230807260713049    93.0   99.0
 11 3404.631386 1.664E-28 1.361E+00.07180.281 3832.25200.64-.005140          0 1 1          0 1 0 11  4  7       11  6  6      434233807294713152    23.0   23.0
 11 3404.805040 2.985E-28 6.840E-01.03430.265 3587.66670.29-.011030          1 1 0          0 1 0 12  1 11       12  2 10      434223807294713152    25.0   25.0
 11 3404.833629 2.915E-29 5.125E+01.08370.281 5144.40880.70-.003850          0 2 1          0 2 0 10  4  6       11  4  7      434233807294713152    63.0   69.0
 11 3404.848857 3.118E-30 1.707E-01.07080.434 4030.30610.64-.002870          0 2 1          0 0 1  4  4  1        3  3  0      432230807294713152     9.0    7.0
 11 3405.026572 2.000E-29 1.088E+00.09610.412 3977.26160.73-.007110          1 0 1          0 0 1  3  0  3        4  1  4      434243807294713152     7.0    9.0
 11 3405.029895 2.836E-24 2.628E-02.08070.384  927.74390.81-.009872          0 0 1          0 0 0  7  0  7        7  4  4      587777805910162545    15.0   15.0
 11 3405.103452 9.370E-30 1.708E-01.06930.434 4030.06980.62-.002720          0 2 1          0 0 1  4  4  0        3  3  1      432230807294713152    27.0   21.0
 11 3405.156821 5.089E-28 1.478E-06.06860.333  885.60020.620.000000          0 0 1          0 0 0  6  1  5        8  2  7     q5422308079917122 0    39.0   51.0
 11 3405.173936 3.636E-29 2.770E-08.08330.391  610.34120.690.000000          0 2 0          0 0 0  6  4  3        5  4  1     q5322308079917122 0    39.0   33.0
 11 3405.181421 7.859E-30 5.215E+01.01450.221 5483.9952-.07-.015950          0 2 1          0 2 0 14  0 14       15  0 15      432230807294713152    87.0   93.0
 11 3405.254167 4.505E-30 6.073E+01.05220.281 5563.39970.46-.006550          0 0 2          0 0 1 10  4  7       11  4  8      432230807294713152    63.0   69.0
 11 3405.338062 1.244E-29 1.247E+00.09280.391 4195.97100.73-.013570          2 0 0          0 0 1  5  2  4        5  2  3      434233807294713152    11.0   11.0
 11 3405.551998 1.704E-29 3.579E+00.01370.172 4608.55620.01-.016300          0 0 1          0 0 0 19  2 17       19  4 16      334233807260713049    39.0   39.0
 11 3405.641523 4.520E-26 2.766E-03.04800.333 1590.69010.54-.002290          0 2 0          0 0 0  9  6  3        8  7  2      454223305960713049    57.0   51.0
 11 3405.828204 2.969E-30 6.179E-07.06000.298 1616.45310.570.000000          0 0 1          0 0 0  9  3  6       10  4  6     q5422308079917122 0    19.0   21.0
 11 3405.885570 5.122E-29 3.581E+00.01300.172 4608.2234-.02-.015710          0 0 1          0 0 0 19  3 17       19  3 16      434233807260713049   117.0  117.0
 11 3405.895892 4.577E-30 3.775E-01.05230.315 4268.24080.46-.012240          1 2 0          0 2 0  9  1  9        9  2  8      432230807294713152    19.0   19.0
 11 3405.912571 4.439E-30 2.862E-08.06460.315 1079.07960.600.000000          1 0 0          0 0 0  7  3  4        9  1  8     q5322308079917122 0    45.0   57.0
 11 3405.930590 6.255E-29 1.310E+00.09350.371 3873.79370.74-.009280          0 2 1          0 2 0  5  1  4        6  3  3      434233807294713152    11.0   13.0
 11 3405.938427 1.205E-29 2.752E-08.08330.391  610.11440.690.000000          0 2 0          0 0 0  6  4  2        5  4  2     q5322308079917122 0    13.0   11.0
 11 3405.944955 2.365E-30 1.295E-01.09150.391 4256.24130.72-.021240          0 0 2          1 0 0  4  1  4        5  4  1      432230807294713152    27.0   33.0
 11 3406.124331 1.505E-27 3.858E-05.07150.333 1411.61150.67-.010100          0 0 1          0 0 0  9  2  8        8  6  3      534223807260713049    57.0   51.0
 11 3406.281772 2.274E-27 2.725E-05.07520.333 1255.16680.68-.009730          0 0 1          0 0 0  9  1  9        8  5  4      534223807260713049    57.0   51.0
 11 3406.396915 1.048E-28 3.789E+01.06700.333 4523.58900.56-.011810          1 0 1          1 0 0  7  1  6        8  1  7      434233807294713152    15.0   17.0
 11 3406.447170 1.824E-30 8.102E+00.05390.333 5039.64210.50-.021390          0 0 2          1 0 0  7  5  3        8  6  2      432230807294713152    15.0   17.0
 11 3406.458075 7.612E-30 1.577E-01.09860.434 3935.34470.74-.007250          1 0 1          1 0 0  2  1  1        3  3  0      432230807294713152    15.0   21.0
 11 3406.495237 3.867E-28 1.450E-01.04500.352 3109.91160.49-.003320          1 1 0          0 1 0  7  6  2        7  7  1      434223807294713152    15.0   15.0
 11 3406.497535 1.160E-27 1.449E-01.04510.352 3109.91160.49-.003300          1 1 0          0 1 0  7  6  1        7  7  0      434223807294713152    45.0   45.0
 11 3406.527790 6.382E-28 1.412E+01.03280.298 3997.50850.35-.015330          0 1 1          0 1 0  9  8  1       10  8  2      434223807294713152    19.0   21.0
 11 3406.528037 1.915E-27 1.413E+01.03280.298 3997.50820.35-.015350          0 1 1          0 1 0  9  8  2       10  8  3      434223807294713152    57.0   63.0
 11 3406.620982 2.000E-30 5.488E-08.06000.298 1446.12830.570.000000          0 0 1          0 0 0 10  0 10       10  3  8     q5322308079917122 0    63.0   63.0
 11 3406.623425 2.155E-28 1.863E+00.09020.412 3598.72700.71-.006970          1 2 0          0 2 0  3  2  2        4  3  1      434223807294713152     7.0    9.0
 11 3406.674889 8.118E-23 2.700E+00.07930.406 1216.23130.64-.010526          1 0 0          0 0 0  8  2  6        9  3  7      587777595910162545    17.0   19.0
 11 3406.755629 1.613E-27 3.125E-03.04260.281 2321.90570.49-.008140          0 2 0          0 0 0 10  8  3       11  7  4      434223807260713049    63.0   69.0
 11 3406.783348 5.513E-30 8.164E+00.05460.333 5039.62730.51-.020150          0 0 2          1 0 0  7  5  2        8  6  3      732230807294713152    45.0   51.0
 11 3406.848878 5.462E-28 3.173E-03.04240.281 2321.81210.49-.008050          0 2 0          0 0 0 10  8  2       11  7  5      334223807260713049    21.0   23.0
 11 3406.957691 2.912E-28 3.551E+01.06300.333 4525.96410.53-.008330          1 0 1          1 0 0  7  2  6        8  2  7      434223807294713152    45.0   51.0
 11 3406.971171 2.499E-26 2.708E+00.04410.298 2903.14600.37-.010490          1 1 0          0 1 0  9  2  8       10  1  9      464223807294713152    19.0   21.0
 11 3407.051947 5.793E-28 1.050E+00.03530.208 3822.24630.33-.018810          1 0 0          0 0 0 16  5 12       16  6 11      434223807360713049    99.0   99.0
 11 3407.294837 2.519E-27 1.378E-05.08200.371 1045.05800.71-.006360          0 0 1          0 0 0  7  2  6        6  6  1      534223807260713049    45.0   39.0
 11 3407.478609 7.635E-26 2.608E-02.03060.265 1774.61630.24-.004170          0 2 0          0 0 0 12  2 10       12  1 11      464223807260713049    25.0   25.0
 11 3407.480366 1.129E-29 8.830E-09.08870.412  488.10770.710.000000          0 0 1          0 0 0  3  1  3        4  4  1     q5322308079917122 0    21.0   27.0
 11 3407.573939 9.711E-30 2.985E+01.04900.298 5238.38560.47-.010930          0 2 1          0 2 0  9  6  4       10  6  5      434233807294713152    57.0   63.0
 11 3407.602887 2.370E-30 1.380E-01.07090.315 4399.54210.660.007470          0 4 0          0 2 0  8  5  4        9  2  7      432230807294713152    51.0   57.0
 11 3407.638008 9.363E-27 2.278E-01.07270.333 2595.81300.640.005220          0 3 0          0 1 0  9  3  7        8  2  6      434223807294713152    19.0   17.0
 11 3407.661011 2.436E-29 4.099E-07.06860.333 1050.15770.620.000000          1 0 0          0 0 0  7  3  5        8  3  5     q5322308079917122 0    15.0   17.0
 11 3407.760177 3.073E-30 5.284E-08.06460.315 1080.38540.600.000000          0 0 1          0 0 0  8  1  8        9  2  8     q5322308079917122 0    17.0   19.0
 11 3407.826215 5.516E-25 2.831E-03.08890.442  742.07300.73-.008750          0 0 1          0 0 0  5  1  4        5  5  1      574723305960163049    11.0   11.0
 11 3407.843622 1.245E-28 1.287E+00.04830.265 4123.28530.45-.013550          1 1 0          0 1 0 12  5  8       12  6  7      434233807294713152    75.0   75.0
 11 3407.875950 1.139E-28 1.193E-04.04680.250 2246.88480.47-.014330          0 2 0          0 0 0 13  3 10       13  2 11      434223807260713049    81.0   81.0
 11 3407.893359 3.497E-26 3.661E-02.06470.250 2246.88480.710.002010          0 1 0          0 0 0 13 11  2       13  2 11      472230807260713049    81.0   81.0
 11 3407.911734 3.656E-26 3.815E+00.03340.281 2915.89430.24-.014410          1 1 0          0 1 0 10  0 10       11  1 11      464223307294713152    21.0   23.0
 11 3407.919204 1.753E-26 3.114E-01.03710.265 2813.51210.36-.008050          1 0 0          0 0 0 12  7  6       12  8  5      464223807360713049    75.0   75.0
 11 3407.930789 2.049E-30 1.814E-08.07810.371  888.63270.670.000000          0 0 1          0 0 0  6  2  5        6  5  1     q5322308079917122 0    13.0   13.0
 11 3408.036163 1.122E-25 3.903E+00.03340.281 2915.87430.24-.014430          1 1 0          0 1 0 10  1 10       11  0 11      464223305994713152    63.0   69.0
 11 3408.074092 1.638E-28 3.346E-07.09400.434  285.21930.730.000000          1 0 0          0 0 0  1  1  1        3  3  1     q5322308079917122 0     3.0    7.0
 11 3408.095298 6.025E-27 3.211E-01.03770.265 2813.52780.37-.007530          1 0 0          0 0 0 12  7  5       12  8  4      434223807360713049    25.0   25.0
 11 3408.144619 3.001E-28 3.807E+01.04960.315 4559.70760.41-.012350          1 0 1          1 0 0  8  0  8        9  0  9      434223807294713152    51.0   57.0
 11 3408.146387 9.983E-29 3.801E+01.04950.315 4559.75190.41-.012260          1 0 1          1 0 0  8  1  8        9  1  9      434233807294713152    17.0   19.0
 11 3408.244315 7.570E-30 6.320E-07.06460.315 1631.38300.600.000000          1 0 0          0 0 0  8  6  3        9  6  3     q5422308079917122 0    51.0   57.0
 11 3408.291860 2.360E-30 5.018E-03.04130.265 3587.66670.41-.010480          1 1 0          0 1 0 13  1 13       12  2 10      432230807294713152    27.0   25.0
 11 3408.327776 1.879E-30 4.588E-02.08530.391 4165.47380.700.005090          0 2 1          0 0 1  6  3  3        5  2  4      432230807294713152    39.0   33.0
 11 3408.341000 2.172E-30 4.056E+00.01560.161 5294.03720.06-.018310          0 0 1          0 0 0 20  3 17       20  5 16      432230807260713049   123.0  123.0
 11 3408.342360 6.771E-28 7.933E-01.03540.235 3465.06930.41-.010390          0 2 0          0 0 0 13  9  5       14  8  6      334223807260713049    27.0   29.0
 11 3408.396641 2.517E-30 6.300E-07.06460.315 1631.24550.600.000000          1 0 0          0 0 0  8  6  2        9  6  4     q5422308079917122 0    17.0   19.0
 11 3408.481260 3.601E-30 3.283E-02.01970.183 3940.54470.150.001360          0 2 0          0 0 0 17  5 13       18  2 16      332230807260713049    35.0   37.0
 11 3408.525051 2.029E-27 7.918E-01.03520.235 3464.88770.41-.010260          0 2 0          0 0 0 13  9  4       14  8  7      434223807260713049    81.0   87.0
 11 3408.535438 3.492E-30 4.645E+00.05970.221 5152.96450.58-.021700          1 1 0          0 1 0 14  7  8       15  6  9      332230807294713152    87.0   93.0
 11 3408.553614 6.124E-28 1.355E+00.03890.221 3624.18120.37-.014070          1 0 0          0 0 0 15  6 10       15  7  9      434223807360713049    31.0   31.0
 11 3408.572751 1.662E-29 8.448E+00.08610.352 4563.98960.72-.026400          0 0 2          1 0 0  6  1  5        7  4  4      434233807294713152    13.0   15.0
 11 3408.605786 1.310E-29 3.481E-02.08500.352 3738.60910.710.004690          0 4 0          0 2 0  7  3  4        7  0  7      434233807294713152    45.0   45.0
 11 3408.633224 2.891E-30 2.655E+01.05010.298 5237.42010.48-.011670          0 2 1          0 2 0  9  6  3       10  6  4      432230807294713152    19.0   21.0
 11 3408.737279 7.750E-27 4.460E-01.08140.315 2998.76640.72-.009960          0 1 1          0 1 0  9  2  8        9  4  5      434223807294713152    57.0   57.0
 11 3408.749022 2.388E-24 4.389E-03.08610.424  756.72480.69-.009334          0 0 1          0 0 0  5  2  4        6  4  3      587777305910162545    33.0   39.0
 11 3408.784564 1.170E-27 5.522E+00.03370.208 4006.07430.31-.011600          1 0 0          0 0 0 15  8  7       16  7 10      434223807360713049    93.0   99.0
 11 3408.788981 2.580E-25 3.074E-02.02620.192 1557.84440.18-.000620          0 2 0          0 0 0 12  1 11       12  0 12      464723805960163049    25.0   25.0
 11 3408.855217 1.669E-22 7.820E-02.09980.483  382.51690.75-.010196          1 0 0          0 0 0  3  0  3        4  3  2      587777595910162545    21.0   27.0
 11 3408.960821 1.807E-26 1.550E+00.06620.250 2927.07520.630.002130          0 0 1          0 0 0 13  5  8       13  7  7      464223307260713049    27.0   27.0
 11 3408.964928 5.345E-29 7.271E-01.09230.371 3784.67910.72-.006580          0 2 1          0 2 0  5  0  5        6  2  4      434233807294713152    11.0   13.0
 11 3409.010907 9.878E-30 5.631E-08.06460.315 1079.07960.600.000000          0 0 1          0 0 0  8  0  8        9  1  8     q5322308079917122 0    51.0   57.0
 11 3409.202864 1.531E-24 3.499E+00.07040.359 2129.59920.67-.003096          1 1 0          0 1 0  3  3  0        4  4  1      487777305910162545    21.0   27.0
 11 3409.441689 1.290E-29 9.165E-01.09230.371 4350.69930.72-.006580          0 0 2          0 0 1  5  0  5        6  2  4      734233807294713152    33.0   39.0
 11 3409.608917 2.537E-27 3.434E-03.03040.235 2073.51550.31-.000630          0 2 0          0 0 0 13  3 11       14  0 14      434223807260713049    27.0   29.0
